87.629883,34.298039
26.762767,23.368194
20.865156,18.690698
17.585058,16.291931
15.592119,14.846831
14.183944,13.362216
12.815764,12.152495
11.572006,11.100738
10.581689,10.307175
9.795245,9.608428
9.135692,9.082272
8.487012,8.618287
7.943307,8.458827
7.552993,8.013420
7.150590,7.782051
6.821905,7.467661
6.476884,7.272105
6.191394,7.103550
5.896241,6.906307
5.646104,6.786595
